place,rating,nickname,review,visited
광안리해양레포츠센터,2.50,예스미,재밌어요 근데 샤워실 관리 너무 안하는거 같아요쓰레기 난무,2020.08.02
광안리해양레포츠센터,1.00,vjd****,예약시간 의미없어요 가서 두시간 이상 기다리고 탔어요,2020.08.01
광안리해양레포츠센터,5.00,영심이,약감체계가 없었긴했지만 너무재밌었어요 ㅎㅎ,2020.08.01
광안리해양레포츠센터,5.00,qru****,굿입니다 ㅎㅎ,2020.07.26
광안리해양레포츠센터,5.00,red****,10시 정시에 시작하진 않았지만안내해주신 남자직원분 너무 친절하셔서 좋았어요.덕분에 좋은 추억 만들었지만..밴드웨건타신 남성분들(뒤에 서서타시는 분들)평소에 운동하시는분 아니면근육통 일주일은 각오하셔야 됩니다ㅠㅠ근데 그만큼 재밌었어요!,2020.07.19
광안리해양레포츠센터,4.50,너무덥다,친철합니다.,2020.07.19
광안리해양레포츠센터,5.00,너무덥다,친철합니다,2020.07.19
광안리해양레포츠센터,4.00,하이,생각보다작아욥 그래도재밌었어요,2020.07.19
광안리해양레포츠센터,5.00,시넹,엄청 친절하셨어요!!사람 많지않아서였는지 시간 아주 넉넉하게 태워주시고 다음에 부산놀러오면 또 예약할게여!! ,2020.07.12
광안리해양레포츠센터,4.00,하영,두번짼데 팔후들거려요 진짜 익스트림 스포츠 좋아하시는 분들 밴드웨건 바나나보트 디스코보드 타십셔,2020.07.11
광안리해양레포츠센터,4.00,쨘,친절하신데...일처리는 잘은 못하시는거 같아요 ㅠ,2020.07.11
광안리해양레포츠센터,5.00,김은주,꿀잼~~~~추천합니듕 또갈꺼에요😝,2020.07.08
광안리해양레포츠센터,5.00,ERNY,너무 재밋엇어오 가격도 저렴하고 좋네요,2020.07.05
광안리해양레포츠센터,5.00,seu****,너무 재밌게 놀았어욬ㅋㅋㅋㅋㅋ기구 태워주기는 분들도 다 친절하시구올 여름안에 또 갈게요,2020.07.04
광안리해양레포츠센터,5.00,cgs****,바나나보트도 첨 타봤는데 스릴도 있고 재미있고 즐거웠습니다 아이들도 광안리바다에 빠져보고 3개타보고 정말 다음에 또와야겠다생각들더라구요,2020.06.28
광안리해양레포츠센터,5.00,cgs****,아이들도 좋아하고 신나게 놀았습니다 ,2020.06.28
광안리해양레포츠센터,4.00,하영,졸라 재밌어요,2020.06.27
광안리해양레포츠센터,5.00,cut****,바닷가 바로 옆이라 좋아요.,2020.06.02
광안리해양레포츠센터,5.00,케인,패들보드 처음 타는데 재밌었어요!!,2019.10.05
광안리해양레포츠센터,5.00,kae****,패들보트 처음 탔는데 타는방법이 쉬워서 금방 적응했어요 가격도 저렴해서 부담없이 잘 타고 왔어요 2시간정도가 적당한듯합니다,2019.09.14
광안리해양레포츠센터,5.00,최휘은,바람이 많이 불어서 힘들었지만 새롭고 재밌는 경험이었네요. 날 좋을 때 하루종일 하고싶을 만킁!!,2019.09.13
광안리해양레포츠센터,5.00,dld****,9월인데도 날씨가 덥네요~해수욕장이 끝나서 그런가 깨끗하면서도한산해서 좋았어요레포츠센터도 깨끗하고 샤워실도 깨끗해서 좋네요~~*,2019.09.11
광안리해양레포츠센터,5.00,김건우,추석연휴전에 즐기는 해양스포츠 광안리에 이렇게 크고 이쁜데가 있는줄 몰랐네요~ 강추에요!,2019.09.11
광안리해양레포츠센터,5.00,xpf****,패들보드 한시간씩 따로 렌탈가능해서 좋네요~~다른곳은 3시간씩렌탈이라서 돈도부담스러운데 여기는 싸고 부담없어 좋네요ㅎㅎ 구명조끼하고 샤워가 별도지만..,2019.09.11
광안리해양레포츠센터,1.00,아무개,수건천원이니수건가져가세요현금영수증안해주고카드결제하면 부가세 더 받아요별로입니다,2019.09.08
광안리해양레포츠센터,1.00,dum****,"별도로 샤워실5천원(심지어 온수 안나옴- 머리 감기 불가함), 구명조끼 5천원 받는거 너무 비싼거 같아요, 타 샵 이용할 것 같아요. 현금영수증도 안됩니다 가시는 분들 참고하세요",2019.09.08
광안리해양레포츠센터,5.00,min****,꼭 타보셔야할 것,2019.09.01
광안리해양레포츠센터,4.00,min****,팔이 좀 아프긴한데 이거 타고 멀리 나가면 개꿀잼,2019.09.01
광안리해양레포츠센터,5.00,솜,가격도 저렴하고 직원분들도 친절하고 시설도 좋더라구요!!! 너무 잘놀았어요ㅜㅜ,2019.08.28
광안리해양레포츠센터,5.00,최수빈,너무 재밌고 직원분들도 친절하셨어요!ㅎㅎ,2019.08.24
광안리해양레포츠센터,3.00,칠리소스진진,네이버 예약과 연계가 되지 않으며 업무시간과 예약시간이 다르게 게재되어있습니다.시설 자체는 좋으나 네이버 예약이 쓸모가 없네요. 차라리 전화 걸어서 문의하시고 방문하세요.,2019.08.24
광안리해양레포츠센터,1.00,mai****,예약은 아무 상관없습니다 걍 선착순,2019.08.17
광안리해양레포츠센터,5.00,김파랑,재미있었습니다~!!,2019.08.17
광안리해양레포츠센터,5.00,눈감아,재밌었습니다,2019.08.12
광안리해양레포츠센터,5.00,박민정,짱재밌었어용~~ 다음에 또 타러 갈게요!,2019.08.12
광안리해양레포츠센터,5.00,하지원,제트보트가 수리중이라 못탔지만.. 다른것도 넘 재밌었어요!담엔 제트보트를 꼭 타러 갈려구요!!광안리 가는데 해수욕만하기 심심하다면 강추!!,2019.08.04
광안리해양레포츠센터,5.00,hay****,너무 재미있게 해주셔서 다음에 또 가겠습니다 ^^.,2019.07.12
광안리해양레포츠센터,4.00,SH,"강사님이 잘 알려주셔서 패들보드는 재밌게 잘 탔구요.다만, 광안리해양레포츠센터 사이트에서 수트제공과 기념사진 촬영이 옵션에 적혀있는걸 보고 선택했던건데, 막상 가니 수트비용은 1인당 만원씩 내라고 하셔서 당황스러웠어요, 사진 당연히 없었구요.결국 수트비용 반 받으셨어요.샤워실에는 씻는도구 아무것도 없어요, 수건은 천원받구요. 참고하셔요.구명쪼끼와 샤워실 사용비용은 사전에 알려주시긴 합니다 각 5천원씩이에요.개인적으로는 공지만 좀 아쉬웠어요.",2019.07.07
광안리해양레포츠센터,5.00,nojqv,좋앗어요 2인1조라서 연인이나 친구와 같이 가시는걸 추천,2019.07.02
광안리해양레포츠센터,5.00,nojqv,너무 빨라서 2번이나 빠졌네요.오랫만에 느끼는 시원함이었어요👍,2019.07.02
광안리해양레포츠센터,5.00,yee****,친구랑 함께 한 부산여행에 요트여행까지 더해서 완벽했습니다. 강력추천해요!,2019.06.23
광안리해양레포츠센터,5.00,zon****,스릴만점! 매우 좋았어요 ~,2019.06.21
광안리해양레포츠센터,4.00,qud****,최고에제트보트!^^,2019.06.06
솔로몬로파크,5.00,느림보,아이랑 나들이가기 좋아요 매점도 생기고^^리모델링 해서 깔끔해졌어요 실내놀이터는 코로나때문에 휴관이라 아쉽네요,2020.05.17
서프홀릭 본점,4.50,jui****,파도는 없었지만 망망대해에 떠 있어서 너무 좋았습니다~ 친절하게 포토그래퍼인 코치님이신지 열일해주신 원코치님! 감사해여ㅋㅋㅋ 간단한 일회용샤워용품을 따로 비치해주시거나 판매하시면 더 좋을꺼가타요:) 아! 우삼겹라면 너무맛있어요,2020.09.20
서프홀릭 본점,5.00,HARRY,선생님도 재밌으시고 잘 알려주셔서 너무 좋았습니당😊,2020.09.19
서프홀릭 본점,5.00,Kyute,"2회차 수업이었습니당~ 1회차때보다 파도가 너무 약해서 파도보는 연습하는데 약간 어려움이 있었지만, 그래두 강사님이 잘 밀어주시고 도와주셔서 재밌게 타고 왔습니다~ 파도 보는 법도 알 것 같아요~ 물론 아직 프리서핑은 힘들지만.. 파도 조금 있는 날 강습 한번 더 받으면 프리서핑도 가능할 듯 해요마치구 나와서 우삼겹라면이랑 불고기덮밥 먹었는데.. 크으 역시 물놀이 후에 라면은 최고네요! 불고기덮밥도 매운맛 시키니 매콤하니 좋았어요~ 손님이 없어서 그랬는지.. 음식도 엄청 빨리 나오더라구요!! 조만간 3회차 수업 갈 수 있기를!! 잘 배우고, 잘 놀고 가요~",2020.09.19
서프홀릭 본점,5.00,eag****,인생스포츠를 만났다...너무 재밌다.서핑홀릭 너무 좋네요ㅎㅎㅎ,2020.09.16
서프홀릭 본점,5.00,als****,코치님도 친절하시고 처음 경험이얐는대 너무 재밋었음,2020.09.14
서프홀릭 본점,3.50,날벌,굿!! 송정 조아요,2020.09.13
서프홀릭 본점,5.00,tjs****,서프홀릭짱!,2020.09.13
서프홀릭 본점,5.00,래고래고,굿굿,2020.09.13
서프홀릭 본점,5.00,gen****,진짜 맛나고 친절합니다.,2020.09.13
서프홀릭 본점,5.00,채지,친절해요,2020.09.13
서프홀릭 본점,4.50,랄랄라,오션뷰 치고 가격도 합리적!,2020.09.13
서프홀릭 본점,5.00,그녀,강사님 너무 친절하세요:) 강습생이 일어나서 파도 타면 본인일처럼 기뻐해주십니다ㅎㅎ가게 내 포토존도 예뻐요,2020.09.12
서프홀릭 본점,5.00,니니니닝,다른데서도 교육해봤는데. 확실히 서프홀릭이 좀더 꼼꼼히 자세를 잡아주네요.탈때마다 잘못된 자세 코치해주고 마스크도 못벗고 날씨도 않좋았는데 강사님이 너무재밌게 잘 가르쳐줘서재밌었어요!,2020.09.05
서프홀릭 본점,5.00,2080,분위기좋아유ㅎㅎ,2020.09.04
서프홀릭 본점,4.00,nyg****,창너머엔 바다가 있고 커피도 맛있어요~,2020.09.04
서프홀릭 본점,5.00,황공주,죠아떠요 ㅎㅎ 송정 너무 이뻐욥 히히,2020.08.30
서프홀릭 본점,5.00,애플사과,좋아요,2020.08.30
서프홀릭 본점,4.50,hes****,.,2020.08.28
서프홀릭 본점,5.00,강이,"다 좋은데 사진잌눈뜨는 사진좀 찍어주시지ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ포토그래퍼님 미워요,, :-(다음에 가면 물안경 들고 가서 그거 쓰고 찍을게요!!!!!!",2020.08.25
서프홀릭 본점,3.00,Asdflkjhgqepoiy,"날이 너무 더워서 천막아래에서 진행된 이론수업은 정말 힘들었어요;;실내에 수업을 진행할 공간이  충분해 보였고, 이론수업 내용도 많지 않아서 더 간단하게 진행됐으면 좋았을 것 같아요바다에서 진행해주신 강사님은 친절하게 잘 알려주셔서 재밌었네요^^ ",2020.08.24
서프홀릭 본점,5.00,재송동JHyoga,좋아요,2020.08.23
서프홀릭 본점,5.00,shl****,좋아요,2020.08.23
서프홀릭 본점,5.00,그려,저는 처음이고 같이간 누나는 2번째 입니다하지만 한번도 못 탔다고 해서 처음 배우는 걸로 해서 같이 배웠습니다결과적으로 대만족스러웠고 나중에 다시 타고 싶네요역시 조금 비싸더라고 잘 가르쳐서 아깝지 않았습니다,2020.08.23
서프홀릭 본점,2.00,*******,NaN,2020.08.22
서프홀릭 본점,5.00,kko****,"서핑교육이 체계적인 느낌을 받았고 강사분들도 진심으로 강의 해주십니다. 그리고 전문 사진 기사님이 상주하고 계셔서 연출샷, 방심샷 등등 계속 찍어주십니다. 진짜 다만 딱 한가지 아쉬운건 비누만 이 구비되어 있는데 샴푸,린스, 바디워시 기본세팅만 되어 있으면 더 좋았겠다 라는.....아쉬움이 남습니다. 그거빼곤 100점입니다! 👍👍",2020.08.22
서프홀릭 본점,5.00,fze****,강사님도 친절하고좋았습닏ᆢ.파도가 좀있어서 새미 있었습니다.담주에 다시방문에정,2020.08.21
서프홀릭 본점,5.00,tnw****,"늘 생각으로만 꿈꾸던 서핑 드디어 해봤네용🤭 생각보다 쉽지않던데,,, 제 몸뚱이가 문제겠죵🤣유쾌한 강사님👍👍👍 진짜로 쉼없이 얘기하시던데 덕분에 끝까지 파이팅있게 했네용><비록 서지 못했으나.. 다음을 기약하며! 또 올게용🤙",2020.08.21
서프홀릭 본점,5.00,마이콜이콜,재밌게 잘 배우고 갑니다ㅎㅎ새벽에 사람도 적어서 좋았어요!!선생님께서 아주아주 잘 가르쳐 주셔서 계속 텤오프까지 했어요 ㅎㅎ혼자 타볼랴고 했는데 혼자 파도보는법은 너무 어렵네요ㅜㅜ 사진감사합니다!!,2020.08.21
서프홀릭 본점,4.00,뽀요,재밌었어요 파도가 잔잔해서 초보자들이 즐기기에 오히려 더 좋앗던거같아여 다음엔 파도 있을때 타보고싶네욤,2020.08.20
서프홀릭 본점,5.00,HongKoon,잘 알려주셔서 유익하고 즐거운 시간이었습니다!강추드려요!!,2020.08.20
서프홀릭 본점,5.00,gus****,처음 접해보는데 강사님께서 친절히 알려주시고 편하게 잘 배워서 놀다 갔습니다! 진짜 완전강추입니다! 잊지못할추억남겨줘서 감사합니다,2020.08.19
서프홀릭 본점,5.00,뀨,강사님도 친절하지고 너무 잘 알려주셨어요!또 갈게요:)감사합니다🤙🏽,2020.08.19
서프홀릭 본점,5.00,mmn****,8월 18일 11시 타임 초보 강습해주신 선생님이 너무 친절하게 잘 알려주셔서 금방 적응하고 잘 탔어요 ㅠㅠ 제가 근처에 살았더라면 자주 오고 싶어요.. 규가선생님인가? 끝나고 나오면서 인사드리고 싶었는데 안계셔서 인사 못했어요 너무 감사드리고 덕분에 저 보트에서 중심 잡는거 하루만에 익혔습니당 ㅎㅎ,2020.08.18
서프홀릭 본점,2.50,hun****,보통입니다.,2020.08.18
서프홀릭 본점,5.00,ABC,친절하게 잘 가르쳐줍니다,2020.08.17
서프홀릭 본점,5.00,gus****,잼게 잘 즐기다 왔습니다,2020.08.17
서프홀릭 본점,5.00,꼬,처음 배우는 데도 어렵지않게 잘 탈 수 있었고 정말 재밌었어요. 매 해 여름 즐길 취미가 생긴 것같아 좋습니다. 담당 강사님께서 즐겁게 가르쳐주시니 강습생인 저도 재밌게 배웠던 것 같네요 감사합니다!제가 찾은 날은 서퍼분들도 많고 파도가 장판 수준이라 많은 걸 배우진 못했지만 자주 찾게 될 것 같아요 좋은 추억이 됐습니다 고맙습니다:),2020.08.16
서프홀릭 본점,5.00,hap****,강사님 너뮤 친절하고 좋았는데 사람이 많아서ㅠㅠㅠ 제대로 못 탄 게 아쉬워요ㅠㅠ 평일에 다시 방문해야할 거 같아요,2020.08.16
서프홀릭 본점,5.00,oho****,즐거웠어요^^ 파도가 더 강했으면 좋았을텐데~극 성수기여서 서퍼가 많았지만그런 여건속에서도 최선을 다해주신 강사님께감사드려요~추천~~♡,2020.08.16
서프홀릭 본점,5.00,yjy****,서핑을 갈때마다 다들 경험이없는 사람과 가서 많다보니 여러 서핑샵에서 강습 경험이 많네요😂 서프홀릭은 제가 갔던 샵중에 체계적이고 시설도 깨끗히 되어있어서 좋네요! 3년만에 왔는데 위에 카페도 생겨서 강습전 기다림과 쉬기에도 적절했습니다. 샤워시설도 깨끗하고! 샴푸랑 바디샤워 겸용정도는 제공되면 좋을것 같긴해요 ㅎㅎ,2020.08.16
서프홀릭 본점,4.00,민갱,처음 배운 서핑! 강사님도 너무 친절하시구 직원분들도 친절하시구 재밌는 추억 쌓구 갑니다!,2020.08.16
서프홀릭 본점,5.00,뭉지,"2시간 강습인데, 샵에서 이론교육까지 하고 가니 2시간 내내 바다에서 있진 않아요. 하기전엔 부족하지는 않을까 하는 생각이 들었는데.....충분했어요! 아주^^ 너무 지치지 않을 만큼 딱 적당한 강습시간이었어요. 부산 다른 해수욕장 샵에서도 받았었는데, 좀더 꼼꼼한 이론 설명이 있는 점이 좋았구, 샵 2층에 있는 카페도 여유롭고 참 좋았어요! 카페가 정말 좋았는데, 1가지 아쉬운점은...저는 비건지향이라 먹을 수 있는 음식이 없었죠ㅠㅠ 외부음식도 먹을 수 없으니...아쉽게도 맥주랑 커피만 마셨네요. 물론 이건....거의 모든 카페에 해당하는 말이니 결점은 아니었습니다^^ 2회만 했었는데 금액 추가해서 5회로 연장할까합니다~~~ 업로드한 사진은 카페 사진인데, 짱좋아요...♡",2020.08.16
서프홀릭 본점,5.00,서혜원,강사님들 덥고 힘들어 보이는데 한명한명 웃으면서 다 응해주시고👍최고였어요~ 여자 탈의실은 사람이 많아 다소 복잡 했습니다. 하지만 즐겁게 서핑할 수 있어서 모든거 다 이해 할 수 있어요~ 덕분에 서핑의 맛을 맛 볼 수 있었어요~ 또 하러 올게요~~ 고맙습니다😀,2020.08.15
서프홀릭 본점,5.00,bab****,"14, 15, 16일 연속으로 탔을 정도로 맘에 들었습니다9월에도 가보려고요!",2020.08.15
서프홀릭 본점,2.50,상희,"선생님들은 친절하고 좋았는데, 샤워실이나 탈의실 시설이 너무 열악했네요,,, ㅠㅠ",2020.08.15
서프홀릭 본점,3.00,댄,샤워실과 탈의실이 너무 열악했습니다너무 좁고 .. 좁고... 좁네요강습은 즐겁게 받았습니다,2020.08.15
서프홀릭 본점,5.00,chu****,강사님도 너무 친절하시고 잘 가르쳐주셨어요!다음에 가게 되도 또 이용할 거같아요!탈의실에 거울이나 이런게 없어서 조금 아쉬웠지만 그래도 이용할만은 했어요!!,2020.08.15
서프홀릭 본점,5.00,ssw****,김원 강사님이 굉장히 친절하게 알려주시고 장비도 깔끔해서 너무 잘 즐기다 왔습니다!,2020.08.15
서프홀릭 본점,5.00,한다은,9시에 강습받았어용 재밌게 배웠는데 기회가 얼마 없어서 진짜 좀 아쉽긴 했어요ㅠㅠ..9월 초~쯤 오면 사람 별로 없다그래서 그때 다시 방문 예정이에요!,2020.08.15
서프홀릭 본점,3.50,ini****,친절한 강의 매우 좋았습니다.그러나 서핑할 수 있는 공간이 협소한 점이 매우 아쉬웠습니다.,2020.08.15
서프홀릭 본점,4.50,투맘,가을에 또 오고싶네요,2020.08.15
서프홀릭 본점,4.50,아미,조아라쌤 넘 열정적이시구 잘 가르쳐 주셔서 처음인데 넘 재밌게탔어요 ㅋㅋㅋ 쌤없으니까 파도 타기 힘들었던ㅋㅋ큐ㅠㅠ 담에또갈게욤!,2020.08.14
서프홀릭 본점,4.00,최희경,"시설이나 장비, 교육 모두 만족이에요! 다만 라이딩 하는 기회가 많지 않아 아쉬웠어요! 서핑 앞으로도 계속 해보거 싶은 생각이드네요 감사합니다",2020.08.14
서프홀릭 본점,5.00,kit****,아이들이 너무 즐거운 시간이었다고합니다. 안전하게 잘 교육받을수 있도록 도와주신 강사님들께 감사드립니다. ,2020.08.14
서프홀릭 본점,4.00,투맘,주차권 지급에 조금 유연했으면 좋겠어요~,2020.08.13
서프홀릭 본점,5.00,안녕현영,샤워실도 깔끔하고 탈의실에서 에어컨이 있어서 옷갈아입을때 땀안나도 되고 너무 좋았습니다.강습도 잘해주셔서 1회차하고 프리서핑때도 잘탔어요. 강사분들도 친절하십니다. 송정해수욕장에 서핑하는 사람들이 많아서 다닥다닥 붙어서 타야하는게 좀 아쉽지만 그건 이 샵의 문제가 아니니까 어쩔 수 없죠2층에 라면 맛있습니다. 서핑하고 우삼겹라면하고 해물라면 먹으면 든든합니다.파우더룸도 깨끗하고 시원해서 찝찝하지 않고 좋습니다~~담에 또 2회차하러 가고싶어요ㅎㅎ,2020.08.13
서프홀릭 본점,5.00,영구닝,강사 선생님이 잘 알려주셔서 잘 타고 왔습니다!운동신경 제로라 계속 일어서는게 어려웠는데막판에는 일어나서 타서 엄청 좋았어요(친구는 잘 일어남...) 다음에도 가서 강습 받을게요!,2020.08.13
서프홀릭 본점,5.00,dpz****,완전 만족이에용 ~~ ! 선생님도 너무 잘 가르쳐주시구 친절하시구 피드백까지 끝나구 해주시구 !!!̆̈ 사실 처음에 잘못하면 우짜나 생각많이 했는데 강사님이 너무 잘가르쳐주세용 ㅋㅋㅋ 진짜 2회차도 들으러 갈꺼에요 !! 굿굿 잼써용,2020.08.12
서프홀릭 본점,5.00,박아름,서핑 처음이었는데 강협 코치님한테 쉽고 재밌게 배웠어요 ~ 또 하러 갈게요 !,2020.08.12
서프홀릭 본점,5.00,두부누나,"저의 비루한 운동신경에도 불구하고 서핑 넘 재밌게 배우다 왔습니다! 폭우 속 지상강습 받느라 초큼 힘겨웠지만 색다른 경험이었습니다ㅋㅋㅋ 강사님도 친절하게 잘 알려주시고, 성함은 모르겠지만 20살 남자분이시고 태어날 때 부터 서핑 하셨다던 강사님 보너스 꼭 받으셨음 좋겠습니다ㅋㅋ 내일도 친구랑 서핑 배우러갑니다~!",2020.08.12
서프홀릭 본점,5.00,쌀,굳,2020.08.12
서프홀릭 본점,5.00,완듀팥지,NaN,2020.08.12
서프홀릭 본점,5.00,쌀,굳,2020.08.12
서프홀릭 본점,5.00,idc****,시설도 강사님도 너무 좋았어요자유서핑 무제한이라서 늦게까지 탈수있어서사람 많을땐 쉬엄쉬엄  타다가사람들좀 빠진 오후 늦은 시간에 맘껏 즐겼답니다초.중딩들 지치지도 않고 너무 즐거워했어요무엇보다 샤워실  따뜻한물 잘나오는게 넘나 좋았어요ㅋㅋ,2020.08.10
서프홀릭 본점,5.00,윤보리,"파도가 좀 약했더라면 더 재밌게 배울 수 있었겠지만 그건 누구도 조절할 수 없는 부분!인원이 많은 타임이었는지 9명이서 강습받았는데, 강사님 너무 좋았습니다!🙏🏻 (강습받았던 날처럼 파도가 강한 날은 너무 고생하실듯)그리고 저도 슈트 두드러기에 놀랐지만...작년에 서프홀릭 포항점 이용해보고 좋은 기억으로 남아서 이번 부산에서도 서프홀릭으로 가게되었는데 좋은 선택이었습니다😀",2020.08.08
서프홀릭 본점,4.00,jjj****,재미는 있었는데 다음날 몸에 두드러기가ㅠㅠ슈트안에 꼭 긴 래쉬가드를 입어야할듯하네요,2020.08.08
서프홀릭 본점,5.00,juy****,친절하시구 좋아요,2020.08.07
서프홀릭 본점,5.00,잘지내보자,강사님들도 너무 친절하시고 교육도 잘 해 주셔서 재밌게 잘 놀다 왔어요. 기회되면 또 놀러갈게요~,2020.08.07
서프홀릭 본점,5.00,김형수,너무 재미있었어요!!! 강사님도 친절하시고 서프홀릭에서 먹는 맥주도 맛있었어요!!! 강습 끝나고도 계속 보드 탈 수 있어서 좋았습니다!! ,2020.08.07
서프홀릭 본점,5.00,김별,대만족입니다 담에또하러갈게요 1회차 자세히 친절히 알려주신쌤 진심감사했습니다 ,2020.08.07
서프홀릭 본점,5.00,jhp****,강사님도 친절하고 활기차게 교육받고 갑니다.교육받으셔도 후회안하실꺼에요ㅎㅎ,2020.08.07
서프홀릭 본점,5.00,땅,다 친절하시구 재미있게 잘 했어요 ㅎㅎ.,2020.08.05
서프홀릭 본점,5.00,BrilliantBell,그림은 잘 못그리셔도 친절하고 재밌게 가르쳐주신 강협 강사님 너무 감사했어요~! :) 덕분에 알찬 부산여행이 된 것 같아요 😆😆,2020.08.04
서프홀릭 본점,5.00,고재현,다른 업체보면  엄청사람많은데 알려주는분이 한분이고 그랬는데서프홀릭은  5명을 한선생님이 알려주셔서많이 배울수있고 재미있었어요^^!그래서그런지 5명 모두 처음인데 잘탔어요!친절하고 재미있게 잘 알려주셔서 감사합니다추천추천,2020.08.02
서프홀릭 본점,5.00,Wuoo,처음 하는 서핑이였는데 정말 재밌었어요!가르쳐준 강사님이 칭찬만 계속해주시고 잘한다 잘한다 해주셔서 너무 감사했어요ㅠㅠㅠㅠㅠㅠ강사님 덕분에 즐겁게 수업 잘받았던거같아요!주말이고 낮이라서 사람도 정말 많았는데 위험 하지 않게 잘 잡아주시고ㅠㅠㅠㅠㅠ 다음에 꼭 다시갈께요!! 이름은 잘 기억이 안나는데 종훈?강사님이였던거 같은데 또 놀러갈께욤!!,2020.08.02
서프홀릭 본점,4.00,biz****,좋아요,2020.08.02
서프홀릭 본점,4.00,biz****,좋아요,2020.08.02
서프홀릭 본점,4.00,biz****,좋아요,2020.08.02
서프홀릭 본점,4.50,yda****,"사람이 너무 많아서 정신없고 샤워시설이 그닥 좋지는 않았지만, 실내카페,야외 테라스,파우더룸 등 그 외의 시설은 정말 좋았습니다.그리고 조아라 선생님이 너무 유쾌하게 가르쳐주셔서 서핑 입문을 더 즐겁게 한것같아요.넘나리 만족스러운 서핑 입문이었습니다  또 가고파용ㅎㅎ",2020.08.01
서프홀릭 본점,5.00,애벌이,너무조아요,2020.08.01
서프홀릭 본점,5.00,까이꺼,"코치님도 친절하시고 스탭들도 친절해서 이용시간동안 기분 좋았습니다.2회 예약했다가 아이가 더 하고 싶다해서 추가 예약했네요.좀 아쉬웠던점은 교육,체험할수 있는 구역이 정해져있고, 교육 업체가 많아 사람많은 시간때는 자유서핑 엄두도 못내고 위험했어요. 이용 요일과 시간만 잘 고른다면 완전 굿!!!입니다",2020.08.01
서프홀릭 본점,2.50,지원,😀,2020.07.30
서프홀릭 본점,5.00,분신술,코치님도 되게 친절하시고 또 엄청 잘 가르쳐주십니다 두시간이 엄청빨리 지나갔어요 ,2020.07.28
서프홀릭 본점,5.00,지미니,서핑 처음이었는데 친절하게 설명해주셨어요! 주차장도 넓고 좋네용 완전 만족합니다 :) 2회 수업도 들으러 갈거에요!,2020.07.27
서프홀릭 본점,5.00,setyo,강습도 즐거웠고 만족스러워요!,2020.07.27
서프홀릭 본점,5.00,dpf****,처음 서핑 해봤는데 강사님도 너무 좋으시고 재미있었어요~ 잘 못해도 웃으면서 힘내라고 말해주셔서 감사합니다😁 비가 안 오면 또 가려고 했는데 비가 와서 못갔네요ㅠ 다음번 부산 여행 때 다시 갈게요~~,2020.07.26
서프홀릭 본점,4.00,biz****,좋아요,2020.07.26
서프홀릭 본점,4.00,토끼1015,커피드립,2020.07.22
서프홀릭 본점,3.50,지원,😀,2020.07.22
서프홀릭 본점,4.00,지원,😀,2020.07.22
서프홀릭 본점,5.00,썬붕어,서핑하고먹는 우삼겹라면 최고네요테라생맥도 좋고요남편은 서핑안하고커피마시면서 기다렸는데경치가 열일해서 좋았다고합뮈다커피도 저렴!,2020.07.21
서프홀릭 본점,3.00,sos****,😁,2020.07.21
서프홀릭 본점,2.50,sos****,😁,2020.07.21
서프홀릭 본점,4.00,peterbell,샤워시설이 깔끔하고 옷 갈아입는곳에 에어컨까지 있어서 쾌적하게 씻을 수 있어 너무 좋았습니다. 다만 강사 한분이 여러명을 케어하다보니 배우는거엔 한계가있네요 ,2020.07.20
서프홀릭 본점,5.00,lbh****,조류가 심해서 강사님께서 넘 고생하셨어요~ 감사합니다. 파도 잔잔할때 도 들릴게요 ,2020.07.20
서프홀릭 본점,5.00,공실이,강사님들 다 너무 좋아요! 특히 오늘 21일 낮두시 2회차 가르치신 여자코치님 세세하게 알려주셔서 너무 좋았어요  ♥,2020.07.20
서프홀릭 본점,5.00,이지원,강사쌤이 친절하게 엄청 잘 밀어주셨어요ㅎㅎ 힘드실텐데도 계속 웃으시면서 재밌게 가르쳐주셔서 감사했어요 제가 못하면 저보다 더 아쉬워하시고 조금이라도 서있으면 저 멀리서부터 박수치면서 엄지척해주셔서 든든했어요 저 가르쳐주신 선생님 꼭 칭찬해주세요ㅋㅋㅋ 진짜 열심히 일하시는 듯.. 또 하러간다면 그쌤 때문일거같아요 어떻게든 서서 탈 수 있게 고민해주시고 파도 크게 오면 저 물안먹게 잡아주시면서 본인이 물 먹곸ㅋㅋㅋ 마지막 피드백까지 꼼꼼하게 챙겨주셔서 강사평가가 있다면 별 백개 드리고 싶었어요 잃어버렸다던 신발은 찾으셨어요? ㅋㅋㅋ 감사합니다 수고하세요!,2020.07.18
서프홀릭 본점,5.00,워니튜니,잘 가르쳐주시는 선생님 덕분에 즐거운 시간 보내고 왔어요~~^^ 감사합니다,2020.07.18
서프홀릭 본점,4.00,제임스,날이 조금 흐리긴했는데 파도가 잔잔해서 초보자가 타기 좋았어요!! 완전 재밌었어요 근뎅 강사분이 피드백을 더 해주셨으면 좋았을듯해요,2020.07.18
서프홀릭 본점,5.00,오랑우탄,강사님이 정말 친절하게 잘 가르쳐 주세요~ 2시간동안 정말 잘 케어 해주셔서 2시간 듣고 나서는 보드에서 일어날 수 있었습니다^^다들 또 하러 가자고 그랬어요ㅎㅎ소리쌤 친절하시고 최고에여><,2020.07.18
